#,origin,destination,flow
1364,34045,20212,1
1365,3295,22113,1
1366,24849,16378,1
1367,16374,5340,1
1368,24616,39103,1
1369,17188,30882,1
1370,16227,1083,1
1371,28497,33113,1
1372,41276,36333,1
1373,32675,37270,1
1374,16903,22336,1
1375,6264,41785,1
1376,13392,2646,1
1377,16901,3232,1
1378,37242,26324,1
1379,16723,40316,1
1380,16628,17274,1
1381,6664,38203,1
1382,8191,10778,1
1383,4644,37649,1
1384,33494,10125,1
1385,5779,20908,1
1386,17261,17271,1
1387,30006,9004,1
1388,24152,34821,1
1389,22213,37459,1
1390,25410,12978,1
1391,35566,2328,1
1392,16735,29230,1
1393,17271,28804,1
1394,2987,36385,1
1395,16335,8826,1
1396,21431,16395,1
1397,4712,16397,1
1398,17047,16398,1
1399,28603,21413,1
1400,40683,32595,1
1401,39089,16317,1
1402,469,25432,1
1403,4645,10387,1
1404,10378,36801,1
1405,4083,17206,1
1406,7090,20035,1
1407,25710,27854,1
1408,7080,17046,1
1409,5681,7501,1
1410,17104,14538,1
1411,27434,3392,1
1412,27393,20389,1
1413,10570,20389,1
1414,31486,11847,1
1415,1344,20256,1
1416,23339,7175,1
1417,41664,6387,1
1418,14826,4688,1
1419,22822,4575,1
1420,22829,2401,1
1421,15252,38459,1
1422,33742,38492,1
1423,9240,38471,1
1424,2775,7702,1
1425,10241,13346,1
1426,35627,10578,1
1427,21976,29341,1
1428,31138,14921,1
1429,2188,11932,1
1430,16546,28284,1
1431,2982,13887,1
1432,17269,2759,1
1433,34006,27293,1
1434,11163,12069,1
1435,30286,11933,1
1436,29805,6406,1
1437,28286,35303,1
1438,11926,20390,1
1439,11927,14072,1
1440,7079,41283,1
1441,11570,34285,1
1442,37267,16490,1
1443,10608,16224,1
1444,1074,3738,1
1445,18670,3140,1
1446,13068,40881,1
1447,19693,26151,1
1448,6021,26121,1
1449,22766,41281,1
1450,6023,41281,1
1451,23636,5289,1
1452,20432,39532,1
1453,4322,20260,1
1454,4017,1980,1
1455,16218,27585,1
1456,12751,29495,1
1457,32639,16378,1
1458,32647,34373,1
1459,17189,23715,1
1460,16219,25556,1
1461,16219,32038,1
1462,16219,11921,1
1463,19142,36803,1
1464,8784,10354,1
1465,22086,7078,1
1466,24965,34499,1
1467,15589,8668,1
1468,37029,1091,1
1469,14557,11131,1
1470,4152,6511,1
1471,26486,12114,1
1472,20057,40451,1
1473,31610,39730,1
1474,35439,24909,1
1475,16258,28797,1
1476,23032,19828,1
1477,17019,21715,1
1478,16376,11408,1
1479,22208,22562,1
1480,27563,27614,1
1481,27512,13585,1
1482,9443,17944,1
1483,20548,40097,1
1484,20551,10723,1
1485,13369,33731,1
1486,27537,29400,1
1487,27532,12463,1
1488,19116,22202,1
1489,27500,15230,1
1490,11927,608,1
1491,6559,40447,1
1492,17775,2009,1
1493,16390,36418,1
1494,9585,16219,1
1495,23890,13095,1
1496,7076,1776,1
1497,31603,3227,1
1498,13425,10472,1
1499,37263,10472,1
1500,27443,10472,1
1501,8783,9706,1
1502,7375,31915,1
1503,32090,7878,1
1504,30501,27494,1
1505,8153,35194,1
1506,8784,27807,1
1507,23241,28878,1
1508,2431,41331,1
1509,22394,11029,1
1510,34443,10987,1
1511,14348,32160,1
1512,25272,12070,1
1513,35975,10357,1
1514,13394,14545,1
1515,19057,26564,1
1516,8450,15316,1
1517,37230,33613,1
1518,20106,34954,1
1519,13959,11438,1
1520,11010,11877,1
1521,38854,41579,1
1522,18886,3163,1
1523,28822,15214,1
1524,3039,35975,1
1525,8656,23421,1
1526,32142,28647,1
1527,27780,1584,1
1528,39329,6382,1
1529,27779,5164,1
1530,34951,14038,1
1531,12199,7131,1
1532,28285,27720,1
1533,7006,16398,1
1534,6604,12699,1
1535,17293,12101,1
1536,19426,16222,1
1537,34803,16225,1
1538,2857,24139,1
1539,28301,13344,1
1540,13400,11923,1
1541,853,2982,1
1542,23719,32940,1
1543,2066,17027,1
1544,13367,40679,1
1545,24989,40678,1
1546,20249,24223,1
1547,30478,14919,1
1548,7141,36841,1
1549,12501,12555,1
1550,24772,10509,1
1551,16778,16682,1
1552,16713,7871,1
1553,25417,41741,1
1554,21107,32013,1
1555,19625,11077,1
1556,23614,22409,1
1557,8783,10472,1
1558,37364,10472,1
1559,22411,39890,1
1560,39522,39223,1
1561,13362,17379,1
1562,6871,109,1
1563,15794,24957,1
1564,28300,13684,1
1565,22076,4645,1
1566,19371,8052,1
1567,5352,31611,1
1568,35976,20303,1
1569,35976,11892,1
1570,33412,7387,1
1571,13424,7360,1
1572,20388,20025,1
1573,18815,14168,1
1574,17311,22324,1
1575,28004,22331,1
1576,27393,32071,1
1577,31252,12116,1
1578,27389,921,1
1579,20635,15998,1
1580,3785,19036,1
1581,28764,30829,1
1582,20348,27825,1
1583,10489,19921,1
1584,26613,19921,1
1585,407,35619,1
1586,14721,11564,1
1587,31623,27385,1
1588,25283,5168,1
1589,3173,34045,1
1590,30332,2645,1
1591,8683,13655,1
1592,8683,13652,1
1593,40668,11924,1
1594,28124,15254,1
1595,18859,33204,1
1596,9567,35976,1
1597,3072,41303,1
1598,16902,30329,1
1599,5347,26171,1
1600,16317,27392,1
1601,24547,35327,1
1602,7265,7525,1
1603,6511,7083,1
1604,6509,28666,1
1605,17211,16501,1
1606,6373,32122,1
1607,16317,32071,1
1608,5347,15260,1
1609,34483,7187,1
1610,8569,33768,1
1611,24839,33115,1
1612,5167,13653,1
1613,1584,2681,1
1614,27517,31633,1
1615,29271,41198,1
1616,2460,17163,1
1617,19061,473,1
1618,40676,3712,1
1619,8470,11807,1
1620,23035,14826,1
1621,5359,1197,1
1622,11244,23975,1
1623,15002,5142,1
1624,26520,12367,1
1625,31324,10327,1
1626,23715,16490,1
1627,16793,10327,1
1628,36801,16491,1
1629,20938,16491,1
1630,18247,12932,1
1631,30510,8834,1
1632,2431,30113,1
1633,23928,11785,1
1634,4236,34489,1
1635,40683,8825,1
1636,14221,40754,1
1637,35733,18170,1
1638,13459,11386,1
1639,26929,15568,1
1640,40389,31413,1
1641,8190,28785,1
1642,11063,17316,1
1643,16319,10513,1
1644,37296,15015,1
1645,2643,40678,1
1646,7272,4325,1
1647,32512,13339,1
1648,1674,19550,1
1649,12752,26842,1
1650,28606,30831,1
1651,20055,14053,1
1652,31540,38966,1
1653,23381,22816,1
1654,16933,5650,1
1655,14054,28809,1
1656,25845,28811,1
1657,4571,4089,1
1658,12476,19353,1
1659,475,28188,1
1660,27878,35245,1
1661,17271,12130,1
1662,8784,39224,1
1663,26154,5160,1
1664,6280,16987,1
1665,8305,31965,1
1666,33965,27497,1
1667,3148,17273,1
1668,16338,41444,1
1669,4601,41444,1
1670,6064,41444,1
1671,13118,17189,1
1672,34799,19142,1
1673,22115,41565,1
1674,8782,22076,1
1675,9234,35229,1
1676,27129,13892,1
1677,11318,35890,1
1678,25485,41781,1
1679,10498,21107,1
1680,10499,21107,1
1681,23105,16850,1
1682,18938,19625,1
1683,8013,22115,1
1684,32087,27546,1
1685,7701,13500,1
1686,27855,1800,1
1687,6364,33304,1
1688,8999,5141,1
1689,23437,30099,1
1690,8998,16975,1
1691,28011,17188,1
1692,22547,26842,1
1693,21076,33864,1
1694,7705,13463,1
1695,4552,23208,1
1696,4232,2731,1
1697,6797,34532,1
1698,4550,9607,1
1699,7702,16925,1
1700,8668,7909,1
1701,15260,16919,1
1702,16336,30544,1
1703,37879,16934,1
1704,6420,20057,1
1705,13164,27978,1
1706,35327,8999,1
1707,11809,8677,1
1708,11810,13424,1
1709,6139,14051,1
1710,28262,37920,1
1711,36839,19690,1
1712,28804,5342,1
1713,4321,28188,1
1714,5879,7363,1
1715,5881,7526,1
1716,11800,9637,1
1717,27444,35420,1
1718,20849,25011,1
1719,20849,3068,1
1720,32857,11129,1
1721,8427,35304,1
1722,8427,7504,1
1723,14714,3205,1
1724,3150,35327,1
1725,26566,17858,1
1726,26569,7279,1
1727,26569,18669,1
1728,6406,13629,1
1729,6404,13658,1
1730,2091,2576,1
1731,32506,18702,1
1732,18636,18702,1
1733,36853,31633,1
1734,7702,26522,1
1735,7703,27354,1
1736,34031,16378,1
1737,35633,9659,1
1738,20442,39986,1
1739,28663,17046,1
1740,12975,38939,1
1741,5579,37511,1
1742,12753,8728,1
1743,21976,20378,1
1744,26929,17683,1
1745,16779,18382,1
1746,11886,27591,1
1747,16603,33204,1
1748,1004,34743,1
1749,32943,1685,1
1750,33301,16369,1
1751,15007,6902,1
1752,27886,19625,1
1753,11802,15452,1
1754,27719,11081,1
1755,14054,36420,1
1756,41241,35065,1
1757,25281,22177,1
1758,6373,11060,1
1759,6006,20213,1
1760,8483,20210,1
1761,13914,22391,1
1762,25317,19693,1
1763,32519,9408,1
1764,10968,20673,1
1765,19269,16425,1
1766,13471,19399,1
1767,6778,14914,1
1768,18601,14276,1
1769,16677,3726,1
1770,41294,22383,1
1771,22246,39638,1
1772,39770,40128,1
1773,4,36176,1
1774,6745,17176,1
1775,25741,17491,1
1776,11626,27876,1
1777,40701,28265,1
1778,21107,2513,1
1779,10495,34701,1
1780,8683,3529,1
1781,5115,22931,1
1782,4910,19658,1
1783,10938,2515,1
1784,38854,11131,1
1785,16945,10563,1
1786,4845,14731,1
1787,26377,31578,1
1788,25617,1156,1
1789,27151,12108,1
1790,38113,20389,1
1791,21101,4803,1
1792,22547,22198,1
1793,12225,16735,1
1794,22327,28075,1
1795,13365,35619,1
1796,35197,11884,1
1797,31629,7499,1
1798,18239,28269,1
1799,21719,6360,1
1800,32765,26572,1
1801,22105,18957,1
1802,12306,22198,1
1803,4231,36863,1
1804,4230,36899,1
1805,33309,20467,1
1806,24141,28262,1
1807,19921,40677,1
1808,7504,4263,1
1809,35864,16371,1
1810,30683,11074,1
1811,7597,28878,1
1812,9753,3263,1
1813,29300,16437,1
1814,29097,25495,1
1815,6143,3263,1
1816,37476,31338,1
1817,24957,21268,1
1818,24957,36989,1
1819,24957,13344,1
1820,37476,25556,1
1821,9167,23715,1
1822,12110,36385,1
1823,11027,10497,1
1824,33958,21074,1
1825,13778,6515,1
1826,35567,26120,1
1827,29140,944,1
1828,23564,26842,1
1829,12933,29005,1
1830,18041,36395,1
1831,4526,23105,1
1832,16650,23105,1
1833,11437,32415,1
1834,7133,28746,1
1835,5597,3528,1
1836,28750,10620,1
1837,7078,26115,1
1838,6236,22265,1
1839,34749,37577,1
1840,19128,20027,1
1841,2444,11794,1
1842,2398,28958,1
1843,16493,35123,1
1844,21581,25015,1
1845,24743,16321,1
1846,34353,27500,1
1847,23241,10479,1
1848,30791,15890,1
1849,34752,22972,1
1850,37475,6812,1
1851,475,8713,1
1852,40676,16778,1
1853,10563,28641,1
1854,37987,16778,1
1855,14469,7581,1
1856,7060,34039,1
1857,27655,20399,1
1858,36487,3392,1
1859,29880,32944,1
1860,19835,38464,1
1861,16653,27691,1
1862,34075,11963,1
1863,7926,9046,1
1864,17184,7954,1
1865,11808,12120,1
1866,26097,23279,1
1867,16374,25457,1
1868,22117,30707,1
1869,38195,1668,1
1870,17001,23233,1
1871,35300,33584,1
1872,730,17343,1
1873,31332,6068,1
1874,16790,15174,1
1875,17176,41282,1
1876,5647,24707,1
1877,14443,12751,1
1878,27168,34033,1
1879,16621,22972,1
1880,37495,1668,1
1881,6797,6628,1
1882,11926,37879,1
1883,1671,21798,1
1884,7115,21147,1
1885,7969,19781,1
1886,19658,22010,1
1887,34285,15229,1
1888,16750,23105,1
1889,3137,2444,1
1890,30757,23058,1
1891,7473,19037,1
1892,20375,19037,1
1893,26174,11173,1
1894,6417,3778,1
1895,12468,36461,1
1896,4249,20481,1
1897,4229,33868,1
1898,4231,30984,1
1899,20227,30844,1
1900,11304,8111,1
1901,3053,32857,1
1902,25278,4231,1
1903,25309,16318,1
1904,11925,14366,1
1905,30636,16374,1
1906,10495,9292,1
1907,1328,55,1
1908,16285,1078,1
1909,19496,30504,1
1910,28075,28260,1
1911,22335,40097,1
1912,37269,20232,1
1913,12676,19040,1
1914,37578,16371,1
1915,24656,20407,1
1916,16638,20875,1
1917,13976,10366,1
1918,37697,13650,1
1919,7280,38011,1
1920,11469,15072,1
1921,6491,16215,1
1922,6801,19365,1
1923,8569,18069,1
1924,18829,40692,2
1925,16779,11017,1
1926,16779,40691,1
1927,904,27371,1
1928,27719,33928,1
1929,21130,7721,1
1930,28797,5619,1
1931,22017,17358,1
1932,35823,13647,1
1933,14167,2577,1
1934,41932,27719,1
1935,13492,10562,1
1936,9642,7363,1
1937,13492,7551,1
1938,1229,19921,1
1939,28810,11377,1
1940,28813,11326,1
1941,30504,25015,1
1942,30784,5218,1
1943,20306,13260,1
1944,11875,35328,1
1945,17807,3223,1
1946,16755,28654,1
1947,11438,24773,1
1948,35349,17271,1
1949,27721,17271,1
1950,35416,11785,1
1951,14998,38178,1
1952,11415,13707,1
1953,20002,3087,1
1954,30789,13707,1
1955,2006,30005,1
1956,17574,24148,1
1957,6815,24148,1
1958,19162,30115,1
1959,24232,11963,1
1960,34964,632,1
1961,13778,27389,1
1962,39794,26591,1
1963,5025,11933,1
1964,40962,16489,1
1965,12001,7330,1
1966,14999,1441,1
1967,13028,12516,1
1968,13115,21355,1
1969,23437,26120,1
1970,8999,17193,1
1971,22115,40679,1
1972,2140,21352,1
1973,13267,3726,1
1974,4011,26120,1
1975,11713,11793,1
1976,7471,26123,1
1977,17307,7076,1
1978,11986,29998,1
1979,29454,36991,1
1980,16710,12747,1
1981,33827,30021,1
1982,23299,9377,1
1983,7104,20673,1
1984,8569,20673,1
1985,37475,19040,1
1986,27119,19037,1
1987,12779,26123,1
1988,8769,26123,1
1989,8642,30504,1
1990,29343,8730,1
1991,29343,8728,1
1992,11924,37945,1
1993,5681,37975,1
1994,29010,10504,1
1995,17897,16919,1
1996,27539,28542,1
1997,30742,39800,1
1998,19669,4177,1
1999,6029,34658,1
2000,3584,7980,1
2001,36420,7506,1
2002,11438,1644,1
2003,24615,12068,1
2004,23028,20362,1
2005,15015,5739,1
2006,15017,5740,1
2007,10473,11631,1
2008,20340,30054,1
2009,28689,2415,1
2010,30504,15076,1
2011,28666,37459,1
2012,36052,30055,1
2013,13682,8461,1
2014,7280,6826,1
2015,7279,36853,1
2016,13613,40453,1
2017,15013,41571,1
2018,33872,12747,1
2019,26963,25883,1
2020,31627,5893,1
2021,21977,19824,1
2022,32028,5165,1
2023,34763,24605,1
2024,39213,15273,1
2025,39222,35303,1
2026,36447,17193,1
2027,36447,19782,1
2028,32030,16249,1
2029,25121,10374,1
2030,945,10372,1
2031,31342,27698,1
2032,20673,5043,1
2033,12205,16405,1
2034,25795,28300,1
2035,12093,27129,1
2036,3047,27425,1
2037,31319,25395,1
2038,16217,25378,1
2039,3047,37980,1
2040,11926,16406,1
2041,22030,12068,1
2042,23625,33819,1
2043,16328,40260,1
2044,19363,9189,1
2045,5352,5345,1
2046,10495,4758,1
2047,18992,38281,1
2048,30498,22391,1
2049,29453,38967,1
2050,29455,40678,1
2051,23235,31391,1
2052,13322,7140,1
2053,34056,28509,1
2054,38143,20337,1
2055,11212,14144,1
2056,12905,32510,1
2057,4623,19921,1
2058,9998,5682,1
2059,31428,19625,1
2060,34943,9015,1
2061,19690,7356,1
2062,40300,32010,1
2063,491,21150,1
2064,27476,17979,1
2065,10616,22583,1
2066,18302,17978,1
2067,35208,34051,1
2068,3011,35773,1
2069,3121,10625,1
2070,11897,35624,1
2071,9423,875,1
2072,6617,14485,1
2073,23339,17384,1
2074,35796,7076,1
2075,21446,3263,1
2076,7492,23105,1
2077,7485,3263,1
2078,13685,23105,1
2079,34764,32668,1
2080,10348,28828,1
2081,16270,28606,1
2082,7702,20607,1
2083,21975,33576,1
2084,37689,1159,1
2085,28304,28263,1
2086,35538,35345,1
2087,35332,22150,1
2088,13502,22319,1
2089,3503,14154,1
2090,37995,30518,1
2091,18391,20410,1
2092,17269,6806,1
2093,14177,16233,1
2094,8883,9085,1
2095,27099,11003,1
2096,10987,19854,1
2097,38946,41444,1
2098,7107,7504,1
2099,12399,39987,1
2100,578,28666,1
2101,31911,37697,1
2102,17038,11248,1
2103,15022,27233,1
2104,21508,11224,1
2105,21345,6032,1
2106,35303,30231,1
2107,21715,23254,1
2108,11808,1980,1
2109,19128,17033,1
2110,30054,20258,1
2111,16387,13362,1
2112,13024,3263,1
2113,34775,1828,1
2114,6453,15756,1
2115,7504,23594,1
2116,31698,23105,1
2117,7127,29080,1
2118,7123,27407,1
2119,1147,8710,1
2120,30054,2460,1
2121,11808,16732,1
2122,19128,8989,1
2123,39785,36094,1
2124,17275,34481,1
2125,10544,36420,1
2126,35425,21931,1
2127,35431,24177,1
2128,17955,33864,1
2129,13492,36194,1
2130,13490,32197,1
2131,36381,2578,1
2132,30273,32929,1
2133,17506,14716,1
2134,7099,14716,1
2135,19824,27857,1
2136,20375,22326,1
2137,12768,19782,1
2138,17291,16222,1
2139,6039,40316,1
2140,6039,17165,1
2141,41755,39103,1
2142,7279,37937,1
2143,20673,33411,1
2144,12399,26973,1
2145,21529,34338,1
2146,18835,14813,1
2147,18829,19434,1
2148,10643,2658,1
2149,11460,5740,1
2150,14779,14759,1
2151,16988,8956,1
2152,30099,31222,1
2153,1213,26123,1
2154,8014,16222,1
2155,37957,16220,1
2156,1589,23239,1
2157,18671,34059,1
2158,22235,26022,1
2159,31033,10545,1
2160,30271,40997,1
2161,18009,20025,1
2162,2024,17027,1
2163,2766,6220,1
2164,28806,28083,1
2165,20420,35658,1
2166,4558,23716,1
2167,4910,15253,1
2168,4803,33741,1
2169,16937,19361,1
2170,28802,13117,1
2171,32030,32762,1
2172,6461,2452,1
2173,9407,8148,1
2174,6382,7094,1
2175,39466,11908,1
2176,17142,30147,1
2177,41076,38973,1
2178,35337,2399,1
2179,13707,13684,1
2180,19107,19360,1
2181,10491,9240,1
2182,10019,3403,1
2183,40406,6634,1
2184,21976,2609,1
2185,7708,39224,1
2186,17628,35250,1
2187,14311,5777,1
2188,16374,33983,1
2189,30519,1156,1
2190,9567,19128,1
2191,30910,32132,1
2192,25847,36985,1
2193,30059,12300,1
2194,37697,13621,1
2195,25673,14469,1
2196,4556,7085,1
2197,6797,7081,1
2198,4236,28809,1
2199,27126,28598,1
2200,6373,10019,1
2201,3148,30058,1
2202,3148,24529,1
2203,4692,35542,1
2204,28801,11195,1
2205,21988,36801,1
2206,17008,5986,1
2207,7503,19781,1
2208,6450,16220,1
2209,25166,7875,1
2210,16491,33347,1
2211,18335,578,1
2212,11323,10505,1
2213,14072,8339,1
2214,27021,23340,1
2215,20299,12679,1
2216,23592,11484,1
2217,13786,4519,1
2218,16710,11460,1
2219,22855,15119,1
2220,26961,19665,1
2221,22855,27507,1
2222,36042,16219,1
2223,19623,23214,1
2224,17164,40947,1
2225,16650,14687,1
2226,21106,17301,1
2227,14108,19687,1
2228,11413,19068,1
2229,41098,6725,1
2230,18937,35619,1
2231,18830,4637,1
2232,13344,27128,1
2233,6260,40887,1
2234,12933,30829,1
2235,2370,30504,1
2236,19134,17575,1
2237,28297,1847,1
2238,40433,26554,1
2239,21715,14566,1
2240,12120,10540,1
2241,32399,10472,1
2242,32265,2024,1
2243,39534,8664,1
2244,4084,32181,1
2245,29481,11877,1
2246,6024,3150,1
2247,23382,7135,1
2248,12768,23637,1
2249,20308,14831,1
2250,18925,39864,1
2251,23341,27032,1
2252,28879,4692,1
2253,39575,2929,1
2254,4713,31313,1
2255,26431,4644,1
2256,24615,23371,1
2257,22392,35399,1
2258,7472,7079,1
2259,57,6261,1
2260,22115,4916,1
2261,10479,18169,1
2262,15282,17504,1
2263,8246,14464,1
2264,35245,14464,1
2265,41294,37005,1
2266,40302,5140,1
2267,14716,40186,1
2268,40302,9001,1
2269,27378,32389,1
2270,20553,2857,1
2271,35419,20673,1
2272,16923,24862,1
2273,29097,14910,1
2274,8250,40186,1
2275,29095,9003,1
2276,14741,36238,1
2277,9405,16892,1
2278,19425,23205,1
2279,34945,23585,1
2280,29261,36231,1
2281,946,871,1
2282,27167,30829,1
2283,7716,35619,1
2284,38289,40692,1
2285,37898,11029,1
2286,7360,16218,1
2287,10362,5881,1
2288,31936,6500,1
2289,4249,13320,1
2290,21114,23058,1
2291,19040,24149,1
2292,40185,3465,1
2293,23624,33113,1
2294,23623,5256,1
2295,40692,16974,1
2296,23375,4715,1
2297,8995,23933,1
2298,25384,36864,1
2299,11805,18257,1
2300,3616,12422,1
2301,3263,19363,1
2302,23105,30391,1
2303,3263,30391,1
2304,28905,32142,1
2305,19914,32160,1
2306,26574,2665,1
2307,8966,38854,1
2308,32963,3223,1
2309,23858,819,1
2310,13156,5146,1
2311,25844,5145,1
2312,27649,23515,1
2313,13631,19451,1
2314,30998,35231,1
2315,9431,5619,1
2316,22076,14062,1
2317,28300,35505,1
2318,34944,26235,1
2319,17182,26043,1
2320,30053,38804,1
2321,39531,29493,1
2322,39986,5116,1
2323,19139,41479,1
2324,27542,10499,1
2325,35998,38183,1
2326,24026,38183,1
2327,17349,14982,1
2328,12124,37987,1
2329,8730,20395,1
2330,6798,41294,1
2331,18009,5623,1
2332,6366,28607,1
2333,12771,6984,1
2334,12399,6988,1
2335,18707,16411,1
2336,4910,40315,1
2337,6724,24957,1
2338,20255,34682,1
2339,33827,35776,1
2340,2024,21511,1
2341,2024,1149,1
2342,7384,5363,1
2343,14415,27443,1
2344,7442,3343,1
2345,24732,37356,1
2346,6397,5557,1
2347,23857,35798,1
2348,3598,26113,1
2349,3608,6166,1
2350,8753,37618,1
2351,20673,5345,1
2352,28300,13634,1
2353,25848,14162,1
2354,3295,36381,1
2355,4910,23234,1
2356,12164,19040,1
2357,26072,37383,1
2358,22397,5739,1
2359,12104,821,1
2360,19241,7531,1
2361,2054,10561,1
2362,26424,26551,1
2363,19409,9309,1
2364,654,10521,1
2365,36117,8323,1
2366,19891,34488,1
2367,25282,17184,1
2368,5716,25457,1
2369,6955,40103,1
2370,6491,7077,1
2371,32376,6880,1
2372,23210,10472,1
2373,24996,19455,1
2374,14363,40315,1
2375,6351,16401,1
2376,32929,13914,1
2377,36337,33261,1
2378,36418,23463,1
2379,40342,28257,1
2380,21098,9421,1
2381,20104,24356,1
2382,8466,36991,1
2383,3205,11172,1
2384,38854,36997,1
2385,13260,12754,1
2386,40128,36997,1
2387,38854,37002,1
2388,3205,16791,1
2389,31613,11176,1
2390,19030,16791,1
2391,34830,34499,1
2392,2452,3612,1
2393,1645,25015,1
2394,22963,31782,1
2395,18671,17008,2
2396,27873,32593,1
2397,22389,23592,1
2398,13387,15868,1
2399,35254,39255,1
2400,19344,16937,1
2401,13926,11179,1
2402,6023,11806,1
2403,1321,7076,1
2404,29641,7076,1
2405,3068,23931,1
2406,30148,24616,1
2407,28293,12111,1
2408,10362,34052,1
2409,17287,20673,1
2410,19687,7080,1
2411,2397,20057,1
2412,27779,19693,1
2413,7090,28306,1
2414,28661,22931,1
2415,28828,9006,1
2416,19909,22080,1
2417,8728,20482,1
2418,32000,19168,1
2419,41783,23618,1
2420,31610,16219,1
2421,31610,19139,1
2422,877,17189,1
2423,14482,8478,1
2424,11449,33737,1
2425,11406,9242,1
2426,35471,30059,1
2427,16142,37962,1
2428,604,3263,1
2429,19268,17846,1
2430,19268,24274,1
2431,21854,28822,1
2432,13969,26980,1
2433,12748,18872,1
2434,2236,17273,1
2435,26152,27999,1
2436,39219,23237,1
2437,3137,30054,1
2438,11313,31613,1
2439,37173,29336,1
2440,32205,14395,1
2441,23988,13095,1
2442,5164,27281,1
2443,5165,8296,1
2444,18947,21805,1
2445,27082,8683,1
2446,7179,14313,1
2447,8999,21269,1
2448,27099,28663,1
2449,25252,33279,1
2450,37987,20673,1
2451,40677,20673,1
2452,30477,28083,1
2453,5277,6234,1
2454,23040,16219,1
2455,946,17189,1
2456,25125,11792,1
2457,947,19142,1
2458,27288,11792,1
2459,33607,18344,1
2460,13211,29621,1
2461,31623,40948,1
2462,10165,40943,1
2463,26980,30063,1
2464,28820,8466,1
2465,28284,38855,1
2466,36841,21715,1
2467,12253,14374,1
2468,18992,26852,1
2469,27518,30459,1
2470,19911,23108,1
2471,18937,32971,1
2472,11707,40447,1
2473,25494,17914,1
2474,19690,11026,1
2475,14051,11028,1
2476,30869,37695,1
2477,28622,19399,1
2478,16387,11447,1
2479,19924,8114,1
2480,16105,10497,1
2481,15899,21107,1
2482,24699,8683,1
2483,27703,38878,1
2484,27855,14910,1
2485,16475,9001,1
2486,5348,28075,1
2487,16317,26929,1
2488,16317,11899,1
2489,1655,7380,1
2490,12343,9006,1
2491,29619,15230,1
2492,16284,17275,1
